"ARAX","ARAX_score","ARA_count","ARA_list","agg1","agg2","ara","aragorn","aragorn_score","biothings_explorer","biothings_explorer_score","causal_mechanism_qualifier","comp_clinical_evidence_score","comp_confidence_score","comp_novelty_score","edge_id","edge_object","edge_objectNode_cat","edge_objectNode_cats","edge_objectNode_name","edge_subjectNode_cat","edge_subjectNode_cats","edge_subjectNode_name","edge_type","edgeg_subject","improving_agent","improving_agent_score","normalized_score","object_aspect_qualifier","object_direction_qualifier","object_form_or_variant_qualifier","phrase","pk","predicate","primary_source","publications","publications_count","qualified_predicate","qualifiers","rank","result_counter","result_objectNode_cat","result_objectNode_id","result_objectNode_name","result_subjectNode_cat","result_subjectNode_id","result_subjectNode_name","subject_aspect_qualifier","subject_direction_qualifier","subject_form_or_variant_qualifier","sugeno_score","unsecret","unsecret_score","weighted_mean_score"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","infores:molepro","infores:biothings-explorer","true","0.688","true","0.731","","N/A","0.993","N/A","387a442e288c","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Triamcinolone","creative","CHEBI:9667","true","0.524","92.92","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","11","11","biolink:SmallMolecule","CHEBI:9667","Triamcinolone","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.993","true","0.822","0.496"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:service-provider-trapi","infores:aragorn","infores:biothings-explorer","true","0.688","true","0.731","","N/A","0.993","N/A","9a3c9f7966eb","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Triamcinolone","one-hop","CHEBI:9667","true","0.524","92.92","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:repodb","","0","","","11","11","biolink:SmallMolecule","CHEBI:9667","Triamcinolone","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.993","true","0.822","0.496"
"false","0","4","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent; infores:aragorn","infores:aragorn","","infores:biothings-explorer","true","0.688","true","0.731","","N/A","0.993","N/A","ac9db24ac5ff","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:Drug; biolink:MolecularMixture; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","Triamcinolone","creative","CHEBI:9667","true","0.524","92.92","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:service-provider-trapi","","0","","","11","11","biolink:SmallMolecule","CHEBI:9667","Triamcinolone","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.993","true","0.822","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","","","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","CHEBI:4462-treats-MONDO:0015129-via_subclass","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","creative","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","infores:biothings-repodb","infores:biothings-explorer","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","0c44520882e21452ca6eee5c54452efb","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","one-hop","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:repodb","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","","","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","inferred-CHEBI:4462-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","creative","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","","","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","medik:creative_edge#39","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","creative","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","infores:unsecret-agent","","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","medik:edge#339","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","one-hop","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","3","infores:biothings-explorer; infores:unsecret-agent; infores:improving-agent","infores:improving-agent","","infores:biothings-explorer","false","0","true","0.847","","N/A","0.991","N/A","6927215","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:ChemicalMixture; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","dexamethasone sodium phosphate","one-hop","CHEBI:4462","true","0.424","96.46","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:spoke","","0","","","12","12","biolink:MolecularMixture","CHEBI:4462","dexamethasone sodium phosphate","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.991","true","0.904","0.496"
"false","0","1","infores:arax","infores:molepro","infores:arax","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:molepro:CHEBI:17650--biolink:treats--None--None--None--MONDO:0018479--infores:sider","MONDO:0018479","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","congenital adrenal hyperplasia","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:sider","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:rtx-kg2","infores:arax","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:rtx-kg2:CHEBI:5781--biolink:applied_to_treat--None--None--None--MONDO:0015129--infores:drugcentral","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:molepro","infores:arax","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:molepro:CHEBI:17650--biolink:treats--None--None--None--MONDO:0015129--infores:drugcentral","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugcentral","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:automat-robokop","infores:arax","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:automat-robokop:CHEBI:5783--biolink:treats--None--None--None--MONDO:0015129--infores:drugmechdb","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:drugmechdb","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:arax","","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:service-provider-trapi:CHEBI:5781--biolink:treats--None--None--None--MONDO:0015129--infores:service-provider-trapi","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:service-provider-trapi","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:rtx-kg2","infores:arax","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:rtx-kg2:CHEBI:5781--biolink:treats--None--None--None--MONDO:0015129--infores:multiomics-clinicaltrials","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:multiomics-clinicaltrials","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
"false","0","1","infores:arax","infores:arax","","infores:arax","false","0","false","0","","N/A","0.991","N/A","infores:automat-robokop:CHEBI:5783--biolink:treats--None--None--None--MONDO:0015129--infores:automat-robokop","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularMixture","biolink:MolecularMixture; biolink:NamedThing; biolink:ChemicalOrDrugOrTreatment; biolink:ChemicalMixture; biolink:ChemicalEntityOrProteinOrPolypeptide; biolink:PhysicalEssenceOrOccurrent; biolink:ChemicalEntity; biolink:MolecularEntity; biolink:SmallMolecule; biolink:Drug; biolink:ChemicalEntityOrGeneOrGeneProduct; biolink:OntologyClass; biolink:PhysicalEssence","cortisol sodium phosphate","one-hop","CHEBI:5781","false","0","97.436","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:automat-robokop","","0","","","13","13","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularMixture","CHEBI:5781","cortisol sodium phosphate","","","","0.991","false","0","0.496"
